price,quantity,type,timestamp
37527000,0.0741,1,2023-05-08 16:58:15
37529000,0.0439,1,2023-05-08 16:58:15
37530000,0.1528,1,2023-05-08 16:58:15
37531000,0.0156,1,2023-05-08 16:58:15
price,quantity,type,timestamp
37518000,0.0549,0,2023-05-08 16:58:17
37517000,0.0538,0,2023-05-08 16:58:17
37512000,0.6021,0,2023-05-08 16:58:17
37510000,0.1633,0,2023-05-08 16:58:17
37509000,0.1116,0,2023-05-08 16:58:17
37523000,0.0015,1,2023-05-08 16:58:17
37527000,0.0741,1,2023-05-08 16:58:17
37529000,0.0439,1,2023-05-08 16:58:17
37530000,0.1528,1,2023-05-08 16:58:17
37531000,0.0156,1,2023-05-08 16:58:17
price,quantity,type,timestamp
37518000,0.0549,0,2023-05-08 16:58:18
37517000,0.0538,0,2023-05-08 16:58:18
37512000,0.6021,0,2023-05-08 16:58:18
37510000,0.1633,0,2023-05-08 16:58:18
37509000,0.1116,0,2023-05-08 16:58:18
37523000,0.0015,1,2023-05-08 16:58:18
37527000,0.0741,1,2023-05-08 16:58:18
37529000,0.0439,1,2023-05-08 16:58:18
37530000,0.1528,1,2023-05-08 16:58:18
37531000,0.0156,1,2023-05-08 16:58:18
price,quantity,type,timestamp
37518000,0.0549,0,2023-05-08 16:58:20
37517000,0.0538,0,2023-05-08 16:58:20
37513000,0.0869,0,2023-05-08 16:58:20
37512000,0.6021,0,2023-05-08 16:58:20
37510000,0.1633,0,2023-05-08 16:58:20
37529000,0.0439,1,2023-05-08 16:58:20
37530000,0.1922,1,2023-05-08 16:58:20
37531000,0.0156,1,2023-05-08 16:58:20
37532000,0.0854,1,2023-05-08 16:58:20
37534000,0.0718,1,2023-05-08 16:58:20
price,quantity,type,timestamp
37518000,0.0549,0,2023-05-08 16:58:21
37517000,0.0538,0,2023-05-08 16:58:21
37513000,0.0869,0,2023-05-08 16:58:21
37512000,0.6021,0,2023-05-08 16:58:21
37510000,0.1633,0,2023-05-08 16:58:21
37529000,0.0238,1,2023-05-08 16:58:21
37530000,0.1922,1,2023-05-08 16:58:21
37531000,0.0156,1,2023-05-08 16:58:21
37532000,0.0854,1,2023-05-08 16:58:21
37534000,0.0718,1,2023-05-08 16:58:21
price,quantity,type,timestamp
37523000,1.064,0,2023-05-08 16:58:23
37519000,0.2,0,2023-05-08 16:58:23
37518000,0.0549,0,2023-05-08 16:58:23
37517000,0.1238,0,2023-05-08 16:58:23
37513000,0.6189,0,2023-05-08 16:58:23
37530000,0.0923,1,2023-05-08 16:58:23
37531000,0.0156,1,2023-05-08 16:58:23
37532000,0.0854,1,2023-05-08 16:58:23
37534000,0.0718,1,2023-05-08 16:58:23
37535000,0.0889,1,2023-05-08 16:58:23
price,quantity,type,timestamp
37523000,1.064,0,2023-05-08 16:58:24
37520000,0.07,0,2023-05-08 16:58:24
37519000,0.07,0,2023-05-08 16:58:24
37518000,0.1249,0,2023-05-08 16:58:24
37517000,0.1238,0,2023-05-08 16:58:24
37532000,0.1147,1,2023-05-08 16:58:24
37534000,0.0718,1,2023-05-08 16:58:24
37535000,0.0889,1,2023-05-08 16:58:24
37536000,0.0088,1,2023-05-08 16:58:24
37537000,0.041,1,2023-05-08 16:58:24
price,quantity,type,timestamp
37523000,1.064,0,2023-05-08 16:58:25
37520000,0.07,0,2023-05-08 16:58:25
37519000,0.07,0,2023-05-08 16:58:25
37518000,0.1249,0,2023-05-08 16:58:25
37517000,0.1238,0,2023-05-08 16:58:25
37532000,0.1147,1,2023-05-08 16:58:25
37534000,0.0718,1,2023-05-08 16:58:25
37535000,0.0889,1,2023-05-08 16:58:25
37536000,0.0088,1,2023-05-08 16:58:25
37537000,0.041,1,2023-05-08 16:58:25
price,quantity,type,timestamp
37523000,1.064,0,2023-05-08 16:58:27
37521000,0.07,0,2023-05-08 16:58:27
37520000,0.07,0,2023-05-08 16:58:27
37519000,0.1542,0,2023-05-08 16:58:27
37518000,0.1249,0,2023-05-08 16:58:27
37530000,0.0365,1,2023-05-08 16:58:27
37532000,0.0002,1,2023-05-08 16:58:27
37534000,0.0718,1,2023-05-08 16:58:27
37535000,0.0889,1,2023-05-08 16:58:27
37536000,0.0088,1,2023-05-08 16:58:27
price,quantity,type,timestamp
37523000,2.1611,0,2023-05-08 16:58:28
37522000,0.07,0,2023-05-08 16:58:28
37521000,0.07,0,2023-05-08 16:58:28
37520000,0.07,0,2023-05-08 16:58:28
37519000,0.1542,0,2023-05-08 16:58:28
37530000,0.0365,1,2023-05-08 16:58:28
37532000,0.0394,1,2023-05-08 16:58:28
37534000,0.0173,1,2023-05-08 16:58:28
37535000,0.0889,1,2023-05-08 16:58:28
37536000,0.0088,1,2023-05-08 16:58:28
price,quantity,type,timestamp
37523000,2.1638,0,2023-05-08 16:58:30
37522000,0.07,0,2023-05-08 16:58:30
37521000,0.07,0,2023-05-08 16:58:30
37520000,0.07,0,2023-05-08 16:58:30
37519000,0.1542,0,2023-05-08 16:58:30
37530000,0.0235,1,2023-05-08 16:58:30
37531000,0.0329,1,2023-05-08 16:58:30
37532000,0.0394,1,2023-05-08 16:58:30
37535000,0.0889,1,2023-05-08 16:58:30
37536000,0.0088,1,2023-05-08 16:58:30
price,quantity,type,timestamp
37534000,0.0042,0,2023-05-08 16:58:31
37530000,0.0085,0,2023-05-08 16:58:31
37524000,0.07,0,2023-05-08 16:58:31
37523000,2.1638,0,2023-05-08 16:58:31
37522000,0.1557,0,2023-05-08 16:58:31
37535000,0.0641,1,2023-05-08 16:58:31
37537000,0.0147,1,2023-05-08 16:58:31
37538000,0.0436,1,2023-05-08 16:58:31
37539000,0.0324,1,2023-05-08 16:58:31
37540000,0.015,1,2023-05-08 16:58:31
price,quantity,type,timestamp
37534000,0.0042,0,2023-05-08 16:58:32
37530000,0.0906,0,2023-05-08 16:58:32
37527000,0.089,0,2023-05-08 16:58:32
37524000,0.07,0,2023-05-08 16:58:32
37523000,2.1724,0,2023-05-08 16:58:32
37537000,0.062,1,2023-05-08 16:58:32
37539000,0.009,1,2023-05-08 16:58:32
37540000,0.0549,1,2023-05-08 16:58:32
37541000,0.084,1,2023-05-08 16:58:32
37542000,0.0502,1,2023-05-08 16:58:32
price,quantity,type,timestamp
37534000,0.0042,0,2023-05-08 16:58:34
37530000,0.1535,0,2023-05-08 16:58:34
37527000,0.089,0,2023-05-08 16:58:34
37524000,0.07,0,2023-05-08 16:58:34
37523000,2.1724,0,2023-05-08 16:58:34
37539000,0.002,1,2023-05-08 16:58:34
37540000,0.0549,1,2023-05-08 16:58:34
37541000,0.084,1,2023-05-08 16:58:34
37542000,0.0502,1,2023-05-08 16:58:34
37543000,0.043,1,2023-05-08 16:58:34
price,quantity,type,timestamp
37534000,0.0042,0,2023-05-08 16:58:35
37530000,0.0835,0,2023-05-08 16:58:35
37527000,0.159,0,2023-05-08 16:58:35
37524000,0.07,0,2023-05-08 16:58:35
37523000,2.1724,0,2023-05-08 16:58:35
37539000,0.002,1,2023-05-08 16:58:35
37540000,0.0549,1,2023-05-08 16:58:35
37542000,0.0502,1,2023-05-08 16:58:35
37543000,0.043,1,2023-05-08 16:58:35
37546000,0.1247,1,2023-05-08 16:58:35
price,quantity,type,timestamp
37537000,0.0027,0,2023-05-08 16:58:37
37529000,0.0847,0,2023-05-08 16:58:37
37527000,0.159,0,2023-05-08 16:58:37
37524000,0.07,0,2023-05-08 16:58:37
37523000,2.2424,0,2023-05-08 16:58:37
37538000,0.0552,1,2023-05-08 16:58:37
37540000,0.0527,1,2023-05-08 16:58:37
37543000,0.1308,1,2023-05-08 16:58:37
37544000,0.004,1,2023-05-08 16:58:37
37546000,0.1247,1,2023-05-08 16:58:37
price,quantity,type,timestamp
37537000,0.016,0,2023-05-08 16:58:38
37529000,0.0847,0,2023-05-08 16:58:38
37527000,0.159,0,2023-05-08 16:58:38
37524000,0.07,0,2023-05-08 16:58:38
37523000,2.2424,0,2023-05-08 16:58:38
37538000,0.0552,1,2023-05-08 16:58:38
37540000,0.0527,1,2023-05-08 16:58:38
37543000,0.1308,1,2023-05-08 16:58:38
37544000,0.004,1,2023-05-08 16:58:38
37546000,0.1247,1,2023-05-08 16:58:38
price,quantity,type,timestamp
37529000,0.1547,0,2023-05-08 16:58:40
37527000,0.159,0,2023-05-08 16:58:40
37524000,0.07,0,2023-05-08 16:58:40
37523000,2.2424,0,2023-05-08 16:58:40
37522000,0.1557,0,2023-05-08 16:58:40
37538000,0.0613,1,2023-05-08 16:58:40
37540000,0.0527,1,2023-05-08 16:58:40
37543000,0.1308,1,2023-05-08 16:58:40
37544000,0.004,1,2023-05-08 16:58:40
37546000,0.1247,1,2023-05-08 16:58:40
price,quantity,type,timestamp
37531000,0.0896,0,2023-05-08 16:58:41
37529000,0.1547,0,2023-05-08 16:58:41
37527000,0.159,0,2023-05-08 16:58:41
37524000,0.07,0,2023-05-08 16:58:41
37523000,2.2424,0,2023-05-08 16:58:41
37538000,0.0613,1,2023-05-08 16:58:41
37540000,0.0527,1,2023-05-08 16:58:41
37543000,0.1308,1,2023-05-08 16:58:41
37544000,0.004,1,2023-05-08 16:58:41
37546000,0.1247,1,2023-05-08 16:58:41
price,quantity,type,timestamp
37538000,0.0546,0,2023-05-08 16:58:43
37537000,0.2657,0,2023-05-08 16:58:43
37531000,0.1596,0,2023-05-08 16:58:43
37529000,0.1547,0,2023-05-08 16:58:43
37527000,0.159,0,2023-05-08 16:58:43
37540000,0.0128,1,2023-05-08 16:58:43
37543000,0.046,1,2023-05-08 16:58:43
37544000,0.004,1,2023-05-08 16:58:43
37546000,0.1247,1,2023-05-08 16:58:43
37547000,0.0987,1,2023-05-08 16:58:43
price,quantity,type,timestamp
37538000,0.0546,0,2023-05-08 16:58:44
37537000,0.2657,0,2023-05-08 16:58:44
37531000,0.0896,0,2023-05-08 16:58:44
37529000,0.0847,0,2023-05-08 16:58:44
37528000,0.0051,0,2023-05-08 16:58:44
37541000,0.0629,1,2023-05-08 16:58:44
37543000,0.046,1,2023-05-08 16:58:44
37544000,0.0434,1,2023-05-08 16:58:44
37546000,0.1247,1,2023-05-08 16:58:44
37547000,0.0987,1,2023-05-08 16:58:44
price,quantity,type,timestamp
37537000,0.2657,0,2023-05-08 16:58:46
37531000,0.0896,0,2023-05-08 16:58:46
37529000,0.0847,0,2023-05-08 16:58:46
37528000,0.0051,0,2023-05-08 16:58:46
37527000,0.089,0,2023-05-08 16:58:46
37541000,0.0629,1,2023-05-08 16:58:46
37543000,0.046,1,2023-05-08 16:58:46
37544000,0.0434,1,2023-05-08 16:58:46
37546000,0.1247,1,2023-05-08 16:58:46
37547000,0.0987,1,2023-05-08 16:58:46
price,quantity,type,timestamp
37537000,0.2657,0,2023-05-08 16:58:47
37531000,0.0896,0,2023-05-08 16:58:47
37529000,0.0847,0,2023-05-08 16:58:47
37528000,0.0051,0,2023-05-08 16:58:47
37527000,0.089,0,2023-05-08 16:58:47
37538000,0.039,1,2023-05-08 16:58:47
37541000,0.0629,1,2023-05-08 16:58:47
37543000,0.046,1,2023-05-08 16:58:47
37544000,0.0434,1,2023-05-08 16:58:47
37546000,0.1247,1,2023-05-08 16:58:47
price,quantity,type,timestamp
37538000,0.0041,0,2023-05-08 16:58:49
37537000,0.2657,0,2023-05-08 16:58:49
37531000,0.0896,0,2023-05-08 16:58:49
37529000,0.0847,0,2023-05-08 16:58:49
37528000,0.0051,0,2023-05-08 16:58:49
37541000,0.0629,1,2023-05-08 16:58:49
37543000,0.0297,1,2023-05-08 16:58:49
37544000,0.0434,1,2023-05-08 16:58:49
37546000,0.1247,1,2023-05-08 16:58:49
37547000,0.0987,1,2023-05-08 16:58:49
price,quantity,type,timestamp
37537000,0.2657,0,2023-05-08 16:58:50
37534000,0.0001,0,2023-05-08 16:58:50
37532000,0.0159,0,2023-05-08 16:58:50
37531000,0.0896,0,2023-05-08 16:58:50
37529000,0.0847,0,2023-05-08 16:58:50
37541000,0.0629,1,2023-05-08 16:58:50
37543000,0.0297,1,2023-05-08 16:58:50
37544000,0.0434,1,2023-05-08 16:58:50
37546000,0.1247,1,2023-05-08 16:58:50
37547000,0.0987,1,2023-05-08 16:58:50
price,quantity,type,timestamp
37542000,0.039,0,2023-05-08 16:58:52
37541000,0.0746,0,2023-05-08 16:58:52
37538000,0.0852,0,2023-05-08 16:58:52
37537000,0.2657,0,2023-05-08 16:58:52
37534000,0.0001,0,2023-05-08 16:58:52
37543000,0.0297,1,2023-05-08 16:58:52
37544000,0.004,1,2023-05-08 16:58:52
37547000,0.0545,1,2023-05-08 16:58:52
37548000,0.0049,1,2023-05-08 16:58:52
37550000,0.0571,1,2023-05-08 16:58:52
price,quantity,type,timestamp
37543000,0.1129,0,2023-05-08 16:58:53
37542000,0.0522,0,2023-05-08 16:58:53
37541000,0.2389,0,2023-05-08 16:58:53
37539000,0.0878,0,2023-05-08 16:58:53
37538000,0.0852,0,2023-05-08 16:58:53
37555000,0.04,1,2023-05-08 16:58:53
37556000,0.1038,1,2023-05-08 16:58:53
37557000,0.0513,1,2023-05-08 16:58:53
37559000,0.1068,1,2023-05-08 16:58:53
37560000,0.0093,1,2023-05-08 16:58:53
price,quantity,type,timestamp
37543000,0.088,0,2023-05-08 16:58:55
37542000,0.0604,0,2023-05-08 16:58:55
37541000,0.2346,0,2023-05-08 16:58:55
37539000,0.0878,0,2023-05-08 16:58:55
37538000,0.0852,0,2023-05-08 16:58:55
37553000,0.0629,1,2023-05-08 16:58:55
37555000,0.04,1,2023-05-08 16:58:55
37556000,0.1038,1,2023-05-08 16:58:55
37557000,0.0513,1,2023-05-08 16:58:55
37559000,0.1068,1,2023-05-08 16:58:55
price,quantity,type,timestamp
37543000,0.0926,0,2023-05-08 16:58:56
37542000,0.0604,0,2023-05-08 16:58:56
37541000,0.2346,0,2023-05-08 16:58:56
37539000,0.0878,0,2023-05-08 16:58:56
37538000,0.0852,0,2023-05-08 16:58:56
37553000,0.0629,1,2023-05-08 16:58:56
37555000,0.04,1,2023-05-08 16:58:56
37556000,0.1038,1,2023-05-08 16:58:56
37557000,0.0513,1,2023-05-08 16:58:56
37559000,0.1068,1,2023-05-08 16:58:56
price,quantity,type,timestamp
37543000,0.0844,0,2023-05-08 16:58:58
37542000,0.0214,0,2023-05-08 16:58:58
37541000,0.2224,0,2023-05-08 16:58:58
37539000,0.1505,0,2023-05-08 16:58:58
37538000,0.0161,0,2023-05-08 16:58:58
37553000,0.0629,1,2023-05-08 16:58:58
37555000,0.04,1,2023-05-08 16:58:58
37556000,0.1038,1,2023-05-08 16:58:58
37557000,0.0513,1,2023-05-08 16:58:58
37559000,0.1068,1,2023-05-08 16:58:58
price,quantity,type,timestamp
37543000,0.0404,0,2023-05-08 16:58:59
37542000,0.0132,0,2023-05-08 16:58:59
37541000,0.2224,0,2023-05-08 16:58:59
37539000,0.0878,0,2023-05-08 16:58:59
37538000,0.0161,0,2023-05-08 16:58:59
37553000,0.0629,1,2023-05-08 16:58:59
37555000,0.04,1,2023-05-08 16:58:59
37556000,0.1038,1,2023-05-08 16:58:59
37557000,0.0513,1,2023-05-08 16:58:59
37559000,0.1162,1,2023-05-08 16:58:59
price,quantity,type,timestamp
37543000,0.0404,0,2023-05-08 16:59:01
37542000,0.0132,0,2023-05-08 16:59:01
37541000,0.2224,0,2023-05-08 16:59:01
37539000,0.0878,0,2023-05-08 16:59:01
37538000,0.0161,0,2023-05-08 16:59:01
37553000,0.0629,1,2023-05-08 16:59:01
37555000,0.04,1,2023-05-08 16:59:01
37556000,0.1038,1,2023-05-08 16:59:01
37557000,0.0513,1,2023-05-08 16:59:01
37559000,0.1162,1,2023-05-08 16:59:01
price,quantity,type,timestamp
37543000,0.0404,0,2023-05-08 16:59:02
37542000,0.0132,0,2023-05-08 16:59:02
37541000,0.2224,0,2023-05-08 16:59:02
37539000,0.0878,0,2023-05-08 16:59:02
37538000,0.0161,0,2023-05-08 16:59:02
37553000,0.0622,1,2023-05-08 16:59:02
37555000,0.04,1,2023-05-08 16:59:02
37556000,0.1038,1,2023-05-08 16:59:02
37557000,0.0513,1,2023-05-08 16:59:02
37559000,0.1162,1,2023-05-08 16:59:02
price,quantity,type,timestamp
37542000,0.0132,0,2023-05-08 16:59:03
37541000,0.2224,0,2023-05-08 16:59:03
37539000,0.0878,0,2023-05-08 16:59:03
37538000,0.0161,0,2023-05-08 16:59:03
37537000,0.3076,0,2023-05-08 16:59:03
37553000,0.0002,1,2023-05-08 16:59:03
37555000,0.04,1,2023-05-08 16:59:03
37556000,0.1038,1,2023-05-08 16:59:03
37557000,0.0513,1,2023-05-08 16:59:03
37559000,0.1162,1,2023-05-08 16:59:03
price,quantity,type,timestamp
37542000,0.0132,0,2023-05-08 16:59:05
37541000,0.2224,0,2023-05-08 16:59:05
37539000,0.0878,0,2023-05-08 16:59:05
37538000,0.0161,0,2023-05-08 16:59:05
37537000,0.3076,0,2023-05-08 16:59:05
37553000,0.0002,1,2023-05-08 16:59:05
37555000,0.0479,1,2023-05-08 16:59:05
37556000,0.1038,1,2023-05-08 16:59:05
37557000,0.0513,1,2023-05-08 16:59:05
37559000,0.1162,1,2023-05-08 16:59:05
price,quantity,type,timestamp
37542000,0.0113,0,2023-05-08 16:59:06
37541000,0.2224,0,2023-05-08 16:59:06
37539000,0.0878,0,2023-05-08 16:59:06
37538000,0.0161,0,2023-05-08 16:59:06
37537000,0.3076,0,2023-05-08 16:59:06
37553000,0.0002,1,2023-05-08 16:59:06
37555000,0.1102,1,2023-05-08 16:59:06
37556000,0.1038,1,2023-05-08 16:59:06
37557000,0.0513,1,2023-05-08 16:59:06
37559000,0.1162,1,2023-05-08 16:59:06
price,quantity,type,timestamp
37541000,0.2207,0,2023-05-08 16:59:08
37539000,0.1528,0,2023-05-08 16:59:08
37538000,0.0161,0,2023-05-08 16:59:08
37537000,0.3076,0,2023-05-08 16:59:08
37534000,0.0886,0,2023-05-08 16:59:08
37556000,0.1038,1,2023-05-08 16:59:08
37557000,0.092,1,2023-05-08 16:59:08
37559000,0.1162,1,2023-05-08 16:59:08
37562000,0.056,1,2023-05-08 16:59:08
37565000,0.0088,1,2023-05-08 16:59:08
price,quantity,type,timestamp
37541000,0.213,0,2023-05-08 16:59:10
37539000,0.0878,0,2023-05-08 16:59:10
37538000,0.0161,0,2023-05-08 16:59:10
37537000,0.3076,0,2023-05-08 16:59:10
37534000,0.0886,0,2023-05-08 16:59:10
37553000,0.0638,1,2023-05-08 16:59:10
37554000,0.0408,1,2023-05-08 16:59:10
37555000,0.0846,1,2023-05-08 16:59:10
37556000,0.0774,1,2023-05-08 16:59:10
37557000,0.092,1,2023-05-08 16:59:10
price,quantity,type,timestamp
37541000,0.1265,0,2023-05-08 16:59:11
37539000,0.0878,0,2023-05-08 16:59:11
37538000,0.0161,0,2023-05-08 16:59:11
37537000,0.3076,0,2023-05-08 16:59:11
37534000,0.0886,0,2023-05-08 16:59:11
37549000,0.063,1,2023-05-08 16:59:11
37550000,0.009,1,2023-05-08 16:59:11
37551000,0.0834,1,2023-05-08 16:59:11
37553000,0.0555,1,2023-05-08 16:59:11
37554000,0.0408,1,2023-05-08 16:59:11
price,quantity,type,timestamp
37537000,0.2443,0,2023-05-08 16:59:12
37534000,0.0007,0,2023-05-08 16:59:12
37529000,0.0629,0,2023-05-08 16:59:12
37528000,0.016,0,2023-05-08 16:59:12
37526000,0.0888,0,2023-05-08 16:59:12
37539000,0.0699,1,2023-05-08 16:59:12
37540000,0.2154,1,2023-05-08 16:59:12
37541000,0.0079,1,2023-05-08 16:59:12
37542000,0.1867,1,2023-05-08 16:59:12
37544000,0.0513,1,2023-05-08 16:59:12
price,quantity,type,timestamp
37534000,0.0007,0,2023-05-08 16:59:14
37528000,0.016,0,2023-05-08 16:59:14
37526000,0.0888,0,2023-05-08 16:59:14
37524000,0.0649,0,2023-05-08 16:59:14
37523000,1.0971,0,2023-05-08 16:59:14
37535000,0.0014,1,2023-05-08 16:59:14
37536000,0.039,1,2023-05-08 16:59:14
37539000,0.1309,1,2023-05-08 16:59:14
37540000,0.2154,1,2023-05-08 16:59:14
37541000,0.0079,1,2023-05-08 16:59:14
price,quantity,type,timestamp
37534000,0.0007,0,2023-05-08 16:59:15
37528000,0.016,0,2023-05-08 16:59:15
37526000,0.0888,0,2023-05-08 16:59:15
37524000,0.0649,0,2023-05-08 16:59:15
37523000,1.1528,0,2023-05-08 16:59:15
37536000,0.034,1,2023-05-08 16:59:15
37539000,0.061,1,2023-05-08 16:59:15
37540000,0.1764,1,2023-05-08 16:59:15
37541000,0.0079,1,2023-05-08 16:59:15
37542000,0.1251,1,2023-05-08 16:59:15
price,quantity,type,timestamp
37536000,0.0229,0,2023-05-08 16:59:17
37534000,0.0007,0,2023-05-08 16:59:17
37529000,0.0852,0,2023-05-08 16:59:17
37528000,0.016,0,2023-05-08 16:59:17
37526000,0.0888,0,2023-05-08 16:59:17
37539000,0.061,1,2023-05-08 16:59:17
37540000,0.1764,1,2023-05-08 16:59:17
37542000,0.1251,1,2023-05-08 16:59:17
37544000,0.0513,1,2023-05-08 16:59:17
37545000,0.0152,1,2023-05-08 16:59:17
price,quantity,type,timestamp
37536000,0.0229,0,2023-05-08 16:59:18
37534000,0.0007,0,2023-05-08 16:59:18
37529000,0.0852,0,2023-05-08 16:59:18
37528000,0.016,0,2023-05-08 16:59:18
37526000,0.0888,0,2023-05-08 16:59:18
37539000,0.055,1,2023-05-08 16:59:18
37540000,0.1764,1,2023-05-08 16:59:18
37542000,0.1251,1,2023-05-08 16:59:18
37544000,0.0513,1,2023-05-08 16:59:18
37545000,0.0152,1,2023-05-08 16:59:18
price,quantity,type,timestamp
37536000,0.0229,0,2023-05-08 16:59:20
37534000,0.0007,0,2023-05-08 16:59:20
37529000,0.0852,0,2023-05-08 16:59:20
37528000,0.016,0,2023-05-08 16:59:20
37526000,0.0888,0,2023-05-08 16:59:20
37539000,0.0317,1,2023-05-08 16:59:20
37540000,0.0629,1,2023-05-08 16:59:20
37542000,0.1251,1,2023-05-08 16:59:20
37544000,0.0513,1,2023-05-08 16:59:20
37545000,0.0152,1,2023-05-08 16:59:20
price,quantity,type,timestamp
37536000,0.0229,0,2023-05-08 16:59:21
37534000,0.0007,0,2023-05-08 16:59:21
37529000,0.0852,0,2023-05-08 16:59:21
37528000,0.016,0,2023-05-08 16:59:21
37526000,0.0888,0,2023-05-08 16:59:21
37539000,0.0317,1,2023-05-08 16:59:21
37540000,0.0629,1,2023-05-08 16:59:21
37541000,0.0297,1,2023-05-08 16:59:21
37542000,0.1251,1,2023-05-08 16:59:21
37544000,0.0513,1,2023-05-08 16:59:21
price,quantity,type,timestamp
37536000,0.0229,0,2023-05-08 16:59:22
37534000,0.0007,0,2023-05-08 16:59:22
37529000,0.0852,0,2023-05-08 16:59:22
37528000,0.016,0,2023-05-08 16:59:22
37526000,0.0888,0,2023-05-08 16:59:22
37539000,0.0317,1,2023-05-08 16:59:22
37540000,0.0629,1,2023-05-08 16:59:22
37541000,0.0297,1,2023-05-08 16:59:22
37542000,0.1251,1,2023-05-08 16:59:22
37544000,0.0513,1,2023-05-08 16:59:22
price,quantity,type,timestamp
37525000,0.1039,0,2023-05-08 16:59:24
37523000,1.1528,0,2023-05-08 16:59:24
37522000,0.1085,0,2023-05-08 16:59:24
37520000,0.0486,0,2023-05-08 16:59:24
37518000,0.0633,0,2023-05-08 16:59:24
37535000,0.0993,1,2023-05-08 16:59:24
37537000,0.0155,1,2023-05-08 16:59:24
37538000,0.0051,1,2023-05-08 16:59:24
37539000,0.1317,1,2023-05-08 16:59:24
37540000,0.0629,1,2023-05-08 16:59:24
price,quantity,type,timestamp
37525000,0.1039,0,2023-05-08 16:59:25
37523000,1.1528,0,2023-05-08 16:59:25
37522000,0.0856,0,2023-05-08 16:59:25
37520000,0.0486,0,2023-05-08 16:59:25
37518000,0.0633,0,2023-05-08 16:59:25
37535000,0.0993,1,2023-05-08 16:59:25
37537000,0.0155,1,2023-05-08 16:59:25
37538000,0.0051,1,2023-05-08 16:59:25
37539000,0.1317,1,2023-05-08 16:59:25
37540000,0.0629,1,2023-05-08 16:59:25
price,quantity,type,timestamp
37525000,0.1039,0,2023-05-08 16:59:27
37523000,1.1528,0,2023-05-08 16:59:27
37522000,0.0856,0,2023-05-08 16:59:27
37520000,0.0486,0,2023-05-08 16:59:27
37518000,0.0649,0,2023-05-08 16:59:27
37535000,0.0993,1,2023-05-08 16:59:27
37537000,0.0155,1,2023-05-08 16:59:27
37538000,0.0051,1,2023-05-08 16:59:27
37539000,0.1317,1,2023-05-08 16:59:27
37540000,0.0629,1,2023-05-08 16:59:27
price,quantity,type,timestamp
37525000,0.1039,0,2023-05-08 16:59:28
37523000,1.1528,0,2023-05-08 16:59:28
37522000,0.0856,0,2023-05-08 16:59:28
37520000,0.0486,0,2023-05-08 16:59:28
37518000,0.0649,0,2023-05-08 16:59:28
37535000,0.0387,1,2023-05-08 16:59:28
37537000,0.0155,1,2023-05-08 16:59:28
37538000,0.0051,1,2023-05-08 16:59:28
37539000,0.1317,1,2023-05-08 16:59:28
37540000,0.0629,1,2023-05-08 16:59:28
price,quantity,type,timestamp
37525000,0.1039,0,2023-05-08 16:59:29
37523000,1.1528,0,2023-05-08 16:59:29
37522000,0.0856,0,2023-05-08 16:59:29
37521000,0.0628,0,2023-05-08 16:59:29
37520000,0.0486,0,2023-05-08 16:59:29
37537000,0.0155,1,2023-05-08 16:59:29
37538000,0.0051,1,2023-05-08 16:59:29
37539000,0.2341,1,2023-05-08 16:59:29
37540000,0.0629,1,2023-05-08 16:59:29
37542000,0.0869,1,2023-05-08 16:59:29
price,quantity,type,timestamp
37525000,0.1001,0,2023-05-08 16:59:31
37523000,1.1611,0,2023-05-08 16:59:31
37522000,0.0856,0,2023-05-08 16:59:31
37521000,0.0628,0,2023-05-08 16:59:31
